road,id,lrp,model_type,name,lat,lon,length,type,condition,traffic_density
N105,2467,LRP009b,Link,Bridge Start,23.7595833,90.5774438,28.99999999999991,Bridge,,
N105,2468,LRP009c,Link,Bridge end,23.7597778,90.57730490000002,436.9999999999994,Bridge,,
N105,2469,LRP010,Link,"Bangabondhu Bridge- 120 km, Mymensingh- 123 km, Gazipur 39 km",23.7633611,90.5751938,266.9999999999994,KmPost,,
N105,2470,LRP010a,Link,Box Culvert,23.7658611,90.5738604,485.0000000000012,Culvert,,
N105,2471,LRP010b,Link,Bridge Start,23.7692216,90.5719993,30.99999999999881,Bridge,,
N105,2472,LRP010c,Link,Bridge end,23.7695271,90.5718604,256.9999999999997,Bridge,,
N105,2473,LRP011,Link,Information  missing,23.7717216,90.5714716,1044.0,KmPost,,
N105,2474,LRP012,Link,"Bangabondhu Bridge 118 km, Mymenshingh 151 km, Gazipur 37 km",23.7805549,90.57005490000002,545.9999999999993,KmPost,,
N105,2620,LRP012a,Intersection,N2 Dhaka-Sylhet -Jaflong Road,23.785333,90.56855490000001,474.9999999999997,CrossRoad,,
N105,2476,LRP013,SourceSink,Information  missing,23.7892219,90.56880490000002,1000.0,KmPost,,4459.026302437747
N105,2477,LRP014,Link,Km Post missing,23.7986941,90.56872159999999,1000.0,KmPost,,
N105,2478,LRP015,Link,Km post missing,23.8061667,90.56980490000001,1000.0,KmPost,,
N105,2479,LRP016,Link,km Post missing,23.8141389,90.5669993,1000.0,KmPost,,
N105,2480,LRP017,Link,Km Post Missing,23.8227216,90.5647222,625.0,KmPost,,
N105,2481,LRP017a,Bridge,BRAAMAN,23.8167737889,90.5663002303,10.4,Box Culvert,A,
N105,2482,LRP017a,Link,Box Culvert,23.828166,90.5633611,309.000000000001,Culvert,,
N105,2483,LRP017b,Bridge,BRAMMAN KALY,23.8185418251,90.5658311477,6.2,Box Culvert,A,
N105,2484,LRP017b,Link,Box Culvert,23.8305827,90.56222220000001,65.99999999999895,Culvert,,
N105,2485,LRP017c,Bridge,SHIMOLIA,23.82369723648,90.56447829088,6.0,Box Culvert,A,
N105,2486,LRP018,Link,km Post missing,23.8309438,90.5620556,880.0000000000025,KmPost,,
N105,2487,LRP018a,Link,Box Culvert,23.8381108,90.5593056,119.9999999999974,Culvert,,
N105,2488,LRP019,Link,km Post missing,23.8383886,90.5585833,366.0000000000032,KmPost,,
N105,2489,LRP019a,Bridge,MAZIPARA,23.8355697727272,90.5602806,4.6,Box Culvert,A,
N105,2490,LRP019a,Link,Box Culvert,23.8382219,90.55502779999999,362.9999999999995,Culvert,,
N105,2491,LRP019b,Link,Box Culvert,23.8381941,90.5515556,270.9999999999973,Culvert,,
N105,2492,LRP020,Link,"km Post missing / Bridge Start, Kanchon Bridge",23.8374163,90.5491663,812.0000000000011,KmPost / Bridge,,
N105,2493,LRP020b,Link,Bridge end,23.8344997,90.5419163,131.0000000000002,Bridge,,
N105,2494,LRP020c,Bridge,CHAPRA,23.8370714802955,90.5483091571428,4.5,Box Culvert,A,
N105,2495,LRP020d,Link,Purbachal Road,23.8346386,90.5406386,57.00000000000216,"SideRoad,Left",,
N105,2496,LRP021,Link,km Post missing / Box Culvert,23.8350552,90.5400552,620.9999999999986,KmPost / Culvert,,
N105,2497,LRP021a,Bridge,CHAPRY,23.8361699204433,90.5460680857142,4.5,Box Culvert,A,
N105,2498,LRP021b,Link,Box Culvert,23.8392774,90.5362219,780.9999999999989,Culvert,,
N105,2499,LRP021d,Bridge,POLKHAN,23.8361566434782,90.5390552086956,4.5,Box Culvert,A,
N105,2500,LRP022a,Bridge,POLKHAN,23.8377476173913,90.5376107768115,6.2,Box Culvert,A,
N105,2501,LRP022c,Bridge,GULLEN,23.8406846291933,90.5349312661971,4.6,Box Culvert,A,
N105,2502,LRP023,Link,"Bangabandhu Bridge- 109 km, Tangail-86 km, Gazipur- 28 km",23.8446386,90.53130490000001,683.0000000000034,KmPost,,
N105,2503,LRP023a,Link,Box Culvert,23.8465274,90.5295271,310.9999999999964,Culvert,,
N105,2504,LRP023c,Bridge,GOLLAR,23.8459770761346,90.5300450827232,6.0,Box Culvert,A,
N105,2505,LRP024,Link,Info missing,23.8515,90.5250827,1006.999999999998,KmPost,,
N105,2506,LRP024b,Bridge,KEAFON,23.8536842210526,90.5231528789473,4.6,Box Culvert,A,
N105,2507,LRP024c,Bridge,MADANPUR,23.8575924656405,90.5196998343594,6.0,Box Culvert,A,
N105,2508,LRP025,Link,"Bangabandhu Bridge- 107 km, Tangail-84 km, Gazipur- 26 km",23.8584167,90.51897159999999,230.0000000000004,KmPost,,
N105,2509,LRP025a,Link,Box Culvert,23.8602222,90.5179438,257.000000000005,Culvert,,
N105,2510,LRP025b,Link,Box Culvert,23.86225,90.5167493,512.9999999999945,Culvert,,
N105,2511,LRP026,Link,Km Post missing,23.8663333,90.51436109999999,303.0000000000044,KmPost,,
N105,2512,LRP026a,Link,Box Culvert,23.8680271,90.5120556,228.9999999999992,Culvert,,
N105,2513,LRP026b,Link,Box Culvert,23.8692493,90.51025,27.99999999999869,Culvert,,
N105,2514,LRP026c,Link,Culvert,23.871416,90.50680559999999,439.9999999999977,Culvert,,
N105,2515,LRP027,Link,Km Post missing,23.8715271,90.50661109999999,1034.000000000003,KmPost,,
N105,2516,LRP027a,Bridge,ULAKOLA,23.8716508911025,90.5065461963249,209.0,Baily with Steel Deck,A,
N105,2517,LRP027c,Bridge,PATARTEK,23.8750783572533,90.504749175822,4.5,Box Culvert,A,
N105,2518,LRP028,Link,"Bangabandhu bridge 104 km, Mymenshingh-108 km, Gazipur- 23 km",23.8795271,90.5024167,19.99999999999957,KmPost,,
N105,2519,LRP028a,Bridge,SHAMARSINGH,23.8788307750483,90.5027817831721,4.5,Box Culvert,A,
N105,2520,LRP028a,Link,Box Culvert,23.8796938,90.50236109999999,839.9999999999999,Culvert,,
N105,2521,LRP028b,Bridge,SHAMARSINGH,23.8841649488095,90.4989862071428,4.5,Box Culvert,A,
N105,2522,LRP028b,Link,Box Culvert,23.8854719,90.4979997,35.00000000000014,Culvert,,
N105,2523,LRP028c,Link,"Z3010, Kaliganj- Ulukhola road",23.88550190925925,90.49766961975307,126.9999999999989,"SideRoad,Right",,
N105,2524,LRP029,Link,"Bangabandhu Bridge- 103 km, Tangail-80 km, Gazipur- 22 km",23.8856108,90.4964719,413.0000000000002,KmPost,,
N105,2525,LRP029a,Bridge,MADANPUR,23.8856211559322,90.4963353644067,4.5,Box Culvert,A,
N105,2526,LRP029a,Link,Box Culvert,23.8859163,90.4924441,586.000000000002,Culvert,,
N105,2527,LRP029b,Bridge,SHAMARSINGH,23.8858911498789,90.4927756864406,160.0,Baily with Steel Deck,A,
N105,2528,LRP030,SourceSink,Information  missing,23.8868608,90.4867219,1000.0,KmPost,,4358.324033138671
N105,2529,LRP030a,Bridge,NARAYAN ROLI,23.8877957956,90.4862561908,5.0,Box Culvert,A,
N105,2530,LRP030c,Bridge,NARAYAN ROLI,23.8922016082,90.4840617126,5.0,Box Culvert,A,
N105,2531,LRP031,Link,Km post missing,23.8939441,90.4831938,549.9999999999972,KmPost,,
N105,2532,LRP031a,Link,Side Road Left Z3003,23.8984997,90.4815271,79.00000000000063,"SideRoad,Left",,
N105,2533,LRP031c,Link,Bridge Start,23.899083,90.48130490000001,181.0000000000009,Bridge,,
N105,2534,LRP031d,Link,Bridge end,23.899083,90.4824993,190.0000000000013,Bridge,,
N105,2535,LRP032,Link,Km post missing,23.90181242585552,90.48089390836502,73.0000000000004,KmPost,,
N105,2536,LRP032a,Bridge,SHAMMUDDA,23.9000311163498,90.4819416376425,4.5,Box Culvert,A,
N105,2537,LRP032a,Link,Box culvert,23.9028611,90.4802771,474.9999999999978,Culvert,,
N105,2538,LRP032b,Link,Box culvert,23.9069167,90.4788882,545.0000000000017,Culvert,,
N105,2539,LRP032b,Bridge,SHAMMUDDA,23.9039881298947,90.4798911319999,1.0,Box Culvert,A,
N105,2540,LRP032c,Bridge,SAMUDAA,23.9060116608421,90.479198144,3.0,Box Culvert,A,
N105,2541,LRP033,Link,"Gazipur 18 km,Tangail 76 km,Bangabandhu 99 km",23.9101944,90.47533270000001,257.9999999999956,KmPost,,
N105,2542,LRP033a,Bridge,SHAMUDDA,23.9087810798165,90.4768658055045,3.4,Box Culvert,A,
N105,2543,LRP033a,Link,Box culvert,23.9117222,90.4734716,246.0000000000022,Culvert,,
N105,2544,LRP033b,Link,Box Culvert,23.9139722,90.4703604,496.0000000000022,Culvert,,
N105,2545,LRP034,Link,"Gazipur 17 km, Tangail 75 km, Bangabandhu 98 km, / Bridge start",23.9165833,90.46894379999999,152.000000000001,KmPost / Bridge,,
N105,2546,LRP034b,Link,Bridge end,23.9178604,90.46855490000002,607.999999999997,Bridge,,
N105,2547,LRP034c,Link,Box culvert,23.921416,90.4645278,280.0000000000011,Culvert,,
N105,2548,LRP035,Link,"Gazipur 16 km,Tangail 74 km,Bangabandhu Bridge 97 km",23.9225827,90.4620833,329.9999999999983,KmPost,,
N105,2549,LRP035a,Bridge,DIRAJGRAM,23.9221201867857,90.4630523696428,5.0,Box Culvert,A,
N105,2550,LRP035a,Link,Box culvert,23.9240549,90.4591944,670.0000000000017,Culvert,,
N105,2551,LRP035d,Bridge,DIRAJSHRAM,23.9224368625,90.4623888625,5.0,Box Culvert,A,
N105,2552,LRP036,Link,Km post missing,23.9277771,90.45436109999999,26.00000000000335,KmPost,,
N105,2553,LRP036a,Link,Rail Road Crossing,23.9279716,90.45436109999999,262.9999999999981,RailRoadCrossing,,
N105,2554,LRP036a,Bridge,DIRASURAM,23.9240826776119,90.459158330597,13.0,Box Culvert,A,
N105,2555,LRP036b,Link,"R301, Tongi- Panchhona road",23.9298327,90.45302779999999,737.0000000000018,CrossRoad,,
N105,2556,LRP036c,Bridge,BASURA,23.9275104349253,90.4547073662686,3.0,Box Culvert,A,
N105,2557,LRP037,Link,Km post missing,23.9338886,90.44752740000001,30.99999999999881,KmPost,,
N105,2558,LRP037a,Link,Box culvert,23.9340274,90.4473052,421.999999999997,Culvert,,
N105,2559,LRP037a,Bridge,BASURA,23.9318303820895,90.4503186477612,4.5,Box Culvert,A,
N105,2560,LRP037b,Link,Box culvert,23.936333,90.44405520000001,225.0000000000014,Culvert,,
N105,2561,LRP037c,Link,Box Culvert,23.9383608,90.4414163,307.0000000000022,Culvert,,
N105,2562,LRP038,Link,"Gazipur 13 km,Mymensingh 98 km,Bangabandhu Bridge 94 km",23.9395552,90.44016629999999,412.9999999999967,KmPost,,
N105,2563,LRP038a,Link,Pipe Culvert,23.9426108,90.4361663,587.0000000000033,Culvert,,
N105,2564,LRP039,SourceSink,"Gazipur 12 km,Tangail 70 km,Bangabandhu bridge 93 km",23.9447497,90.4322493,283.0000000000013,KmPost,,4775.440932183943
N105,2565,LRP039a,Link,Box Culvert,23.946333,90.4287493,716.9999999999987,Culvert,,
N105,2566,LRP039a,Bridge,JUGITALA,23.9413308513317,90.4378418447941,7.0,Box Culvert,A,
N105,2567,LRP039b,Bridge,MOGORKHAL,23.9439225614991,90.4337640512776,6.0,Box Culvert,A,
N105,2568,LRP040,Link,Km post missing,23.9484719,90.4233327,923.9999999999995,KmPost,,
N105,2569,LRP040a,Bridge,MOGORKHAL,23.9459245869257,90.4296521268551,3.0,Box Culvert,A,
N105,2570,LRP040a,Link,Rail Road Crossing,23.9496663,90.4143889,76.00000000000051,RailRoadCrossing,,
N105,2571,LRP040b,Bridge,MONGLEKHAN,23.9469564729428,90.4271704026499,3.0,Box Culvert,A,
N105,2572,LRP040c,Bridge,MADANPUR,23.9479826676429,90.4245716433751,3.0,Box Culvert,A,
N105,2573,LRP041,Link,Km post missing,23.9499163,90.41366670000001,335.9999999999985,KmPost,,
N105,2574,LRP041a,Link,Box culvert,23.95075,90.4105278,564.0,Culvert,,
N105,2575,LRP041b,Bridge,BOGRA,23.9490639294372,90.4188995177489,3.0,Box Culvert,A,
N105,2576,LRP041c,Bridge,BOGRA-2,23.9494478437229,90.4160247248917,3.0,Box Culvert,A,
N105,2577,LRP042,Link,"Gazipur 9 km, Tangail 67 km, Bangabandhu Bridge 90 km",23.9522222,90.40438890000001,133.9999999999932,KmPost,,
N105,2578,LRP042a,Bridge,BOGRA-3 BOX CULVERT,23.950303375,90.4122093535714,3.0,Box Culvert,A,
N105,2579,LRP042a,Link,Box culvert,23.95225,90.40388890000001,512.0000000000075,Culvert,,
N105,2580,LRP042b,Bridge,NOWZAR,23.9520916858156,90.4049331287234,3.0,Box Culvert,A,
N105,2581,LRP042b,Link,Box culvert,23.9563611,90.40125,454.0000000000006,Culvert,,
N105,2582,LRP043,Link,Km post missing,23.9660278,90.3989163,1000.0,KmPost,,
N105,2583,LRP043a,Bridge,NOWZAR-2,23.9554939148437,90.4018066429687,3.0,Box Culvert,A,
N105,2584,LRP044,Link,B.Bridge 88 km,23.9684993,90.3978608,201.0000000000005,KmPost,,
N105,2585,LRP044a,Link,Box culvert,23.970166,90.3972497,148.9999999999938,Culvert,,
N105,2586,LRP044b,Link,Cros Road Z3008,23.971416,90.3968052,283.0000000000084,CrossRoad,,
N105,2587,LRP044c,Link,Box Culvert,23.9736104,90.39402740000001,366.9999999999973,Culvert,,
N105,2588,LRP045,Link,"B.Bridge 87 km,Tangail 64 km",23.9744993,90.3916108,73.0000000000004,KmPost,,
N105,2589,LRP045a,Link,Box Culvert,23.9751104,90.3900552,299.9999999999972,Culvert,,
N105,2590,LRP045b,Link,Box Culvert,23.9761104,90.3873608,300.0000000000043,Culvert,,
N105,2591,LRP045c,Link,Box Culvert,23.9772493,90.3843886,326.9999999999982,Culvert,,
N105,2592,LRP046,Link,Km post missing,23.9769716,90.382166,118.0000000000021,KmPost,,
N105,2593,LRP046a,Link,Dhaka -Mymensingh N3 Road,23.9774993,90.3805549,224.9999999999943,CrossRoad,,
N105,2594,LRP046b,Link,Box Culvert,23.9774438,90.37811040000001,340.0000000000034,Culvert,,
N105,2595,LRP046c,Link,Box Culvert,23.9773604,90.37519379999999,240.000000000002,Culvert,,
N105,2596,LRP046d,Link,Box Culvert,23.9776382,90.372166,55.99999999999028,Culvert,,
N105,2597,LRP047,Link,"B.Bridge 85 km,Tangail 162 km",23.9774993,90.3726382,784.000000000006,KmPost,,
N105,2598,LRP047a,Link,Box culvert,23.9826382,90.3669993,621.9999999999999,Culvert,,
N105,2599,LRP047b,Link,Box Culvert,23.986583,90.3625,604.9999999999968,Culvert,,
N105,2600,LRP048,SourceSink,"B.Bridge 83 km,Tangail 60 km / End of Road  Intersection at N4 at Joydebpur.",23.9895274,90.3582222,0.0,KmPost / Others,,4775.440932
N2,20,LRPS,SourceSink,Road Start from N1 at Katchpur,23.7060833,90.5215271,166.0,Others,,8085.314826224239
N2,2602,LRP001,Link,Sylhet 230 km,23.7068889,90.5204716,999.9999999999999,KmPost,,
N2,2603,LRP002,Link,Sylhet 229 km,23.7151389,90.51683270000001,370.0000000000001,KmPost,,
N2,2604,LRP002a,Bridge,JATRAMURA BRIDGE,23.7180650594594,90.5157713121621,36.5,RCC Girder Bridge,B,
N2,2605,LRP002a,Link,Bridge start,23.7182771,90.5156944,39.99999999999982,Bridge,,
N2,2606,LRP002b,Link,Bridge end,23.7186104,90.5155556,590.0000000000001,Bridge,,
N2,2607,LRP003,Link,Km post missing,23.723666,90.5136667,147.0000000000002,KmPost,,
N2,2608,LRP003a,Link,Road to Demra (R201),23.7249438,90.51341670000001,863.0,"SideRoad,Left",,
N2,2609,LRP004,Link,Information missing,23.7310549,90.5187493,1000.0,KmPost,,
N2,2610,LRP005,Link,Sylhet 226 km,23.7386663,90.523916,1000.0,KmPost,,
N2,2611,LRP006,Link,Km post broken,23.7431108,90.5322493,900.0000000000003,KmPost,,
N2,2612,LRP006a,Link,"Z1090 Left to Keyatpara,Right to Mahajanpur.",23.7466386,90.54027740000001,109.9999999999994,CrossRoad,,
N2,2613,LRP007,Link,Km post broken,23.7471941,90.5410552,1000.0,KmPost,,
N2,2614,LRP008,Link,Sylhet 223 km,23.7551111,90.5453608,1000.0,KmPost,,
N2,2615,LRP009,Link,Km post missing,23.7630278,90.5503889,1000.0,KmPost,,
N2,2616,LRP010,Link,Km post broken,23.769666,90.55663890000001,1010.0,KmPost,,
N2,2617,LRP011,Link,Km post broken,23.7774716,90.5616667,914.9999999999991,KmPost,,
N2,2618,LRP011a,Link,R202 to Rupganj,23.7848052,90.5650556,85.00000000000085,"SideRoad,Left",,
N2,2619,LRP012,Link,Km post missing,23.7849719,90.56602779999999,268.0000000000007,KmPost,,
N2,2620,LRP012a,Intersection,Intersection with N105,23.785333,90.56855490000001,11.99999999999868,CrossRoad,,
N2,2621,LRP012b,Link,Bridge start,23.7853886,90.5688882,41.00000000000215,Bridge,,
N2,2622,LRP012c,Link,Bridge end,23.7853886,90.5691104,459.9999999999991,Bridge,,
N2,2623,LRP012c,Bridge,Gola kandail Bridge.,23.7853886,90.5689207170731,19.0,RCC Girder Bridge,C,
N2,2624,LRP012d,Link,R203 to Ramchandri,23.7856663,90.5705827,213.9999999999986,"SideRoad,Right",,
N2,2625,LRP012e,Link,Box culvert,23.7891108,90.57411040000001,19.99999999999957,Culvert,,
N2,2626,LRP012f,Bridge,SHAWGHAT BOX CULVERT,23.7889337462616,90.5739290696261,3.9,Box Culvert,A,
N2,2627,LRP013,Link,Km post broken,23.7892497,90.57427709999999,1000.0,KmPost,,
N2,2628,LRP014,Link,Km post missing,23.7966941,90.57980490000001,162.0000000000008,KmPost,,
N2,2629,LRP014a,Link,Box culvert,23.7977219,90.5808882,837.9999999999992,Culvert,,
N2,2630,LRP014a,Bridge,ADURI BOX CULVERT,23.7976774888888,90.5808413907407,4.9,Box Culvert,B,
N2,2631,LRP015,Link,Km post missing,23.8035833,90.5860552,132.0000000000014,KmPost,,
N2,2632,LRP015a,Link,Box culvert,23.8044167,90.5869163,867.9999999999985,Culvert,,
N2,2633,LRP015a,Bridge,ADURI BOX CULVERT,23.8043535636363,90.5868510651515,3.5,Box Culvert,B,
N2,2634,LRP016,Link,Sylhet 215 km,23.8108333,90.5919163,467.0000000000005,KmPost,,
N2,2635,LRP016a,Link,Box culvert,23.8141389,90.5946941,511.000000000001,Culvert,,
N2,2636,LRP016a,Bridge,BANTI BOX CULVERT,23.8141318216274,90.5946881518201,3.4,Box Culvert,A,
N2,2637,LRP016b,Link,Bridge start,23.8175827,90.5980274,21.99999999999847,Bridge,,
N2,2638,LRP016c,Link,Bridge end,23.8177493,90.5982219,8.000000000002672,Bridge,,
N2,2639,LRP017,Link,Km post missing,23.8180549,90.59852740000001,913.999999999998,KmPost,,
N2,2640,LRP017a,Link,Box culvert,23.8240271,90.60413890000001,77.9999999999994,Culvert,,
N2,2641,LRP017a,Bridge,BANTI BRIDGE,23.8175902727272,90.5980362409091,71.65,PC Girder Bridge,C,
N2,2642,LRP017c,Bridge,PATCHRUKHI CULVERT,23.8240644910256,90.6041620474358,3.1,Box Culvert,C,
N2,2643,LRP018,SourceSink,Sylhet 213 km,23.8246104,90.6045,754.0000000000014,KmPost,,5343.931787885129
N2,2644,LRP018a,Link,Box culvert,23.829666,90.6093056,245.9999999999987,Culvert,,
N2,2645,LRP018a,Bridge,PUTCHRUCLAI CULVERT,23.8296726621951,90.6093124878048,4.5,Box Culvert,A,
N2,2646,LRP019,Link,Km post missing,23.8313049,90.611,449.0000000000016,KmPost,,
N2,2647,LRP019a,Link,Start of Narsingdi road Division / Start of Narsingdi road Division,23.8342497,90.61394440000001,288.0000000000002,Others / Others,,
N2,2648,LRP019a,Bridge,SON PARA,23.8361761919786,90.6158002716577,8.3,Box Culvert,B,
N2,2649,LRP019b,Link,Box Culvert,23.83620332566845,90.6158264106952,272.9999999999997,Culvert,,
N2,2650,LRP020,Link,Sylhet 211 km,23.8380552,90.6176104,675.0000000000007,KmPost,,
N2,2651,LRP020a,Link,Box culvert,23.8420274,90.62255490000001,324.9999999999993,Culvert,,
N2,2652,LRP020a,Bridge,FURINGDIA BOX CULVERT,23.8420215152592,90.6225475748148,8.3,Box Culvert,A,
N2,2653,LRP021,Link,Sylhet 210 km,23.8439163,90.6249993,288.0000000000002,KmPost,,
N2,2654,LRP021a,Bridge,PURINDA BAZAR BOX CULVERT,23.8455601296072,90.6272545388217,4.0,Box Culvert,A,
N2,2655,LRP021a,Link,Box culvert,23.8455274,90.62722159999998,661.9999999999991,Culvert,,
N2,2656,LRP021b,Link,Box culvert,23.8498608,90.63158270000001,50.00000000000071,Culvert,,
N2,2657,LRP021b,Bridge,PURINDHA BOX CULVERT,23.8498411622356,90.6315629367069,8.0,Box Culvert,A,
N2,2658,LRP022,Link,Sylhet 209 km,23.8501944,90.63186040000001,925.9999999999984,KmPost,,
N2,2659,LRP022a,Link,Box culvert,23.8552222,90.6386941,79.00000000000063,Culvert,,
N2,2660,LRP022a,Bridge,SHAT GRAM BOX CULVERT,23.8552059112311,90.6386719605831,4.0,Box Culvert,B,
N2,2661,LRP023,Link,Sylhet 208 km,23.8554444,90.6394997,1000.0,KmPost,,
N2,2662,LRP024,Link,Sylhet 207 km,23.8554722,90.64916629999999,322.0000000000027,KmPost,,
N2,2663,LRP024a,Link,Box culvert,23.8551389,90.6522778,646.0000000000008,Culvert,,
N2,2664,LRP024a,Bridge,BAGBARI BOX CULVERT,23.8551351154798,90.6523555436532,4.0,Box Culvert,A,
N2,2665,LRP024b,Link,Box culvert,23.8548333,90.6585556,31.99999999999648,Culvert,,
N2,2666,LRP024b,Bridge,RAINADI BOX CULVERT,23.85482810625,90.65862330625,4.0,Box Culvert,A,
N2,2667,LRP025,Link,Sylhet 206 km,23.8548056,90.6589167,469.0000000000012,KmPost,,
N2,2668,LRP025a,Bridge,KANDA PARA BOX CULVERT,23.8544541010025,90.6636239691729,4.0,Box Culvert,A,
N2,2669,LRP025a,Link,Box culvert,23.8544722,90.6635,399.0000000000009,Culvert,,
N2,2670,LRP025b,Link,Box culvert,23.8539167,90.6673049,141.9999999999995,Culvert,,
N2,2671,LRP025b,Bridge,NAWPARA BOX CULVERT,23.8538887225352,90.6674320528169,2.0,Box Culvert,A,
N2,2672,LRP026,Link,Sylhet 205 km,23.8536111,90.6686938,989.9999999999984,KmPost,,
N2,2673,LRP027,Link,Km post broken,23.8587778,90.672666,1000.0,KmPost,,
N2,2674,LRP028,Link,Km post missing,23.8668882,90.66852709999999,129.999999999999,KmPost,,
N2,2675,LRP028a,Link,Road to Shakerchar (Z2038),23.8679993,90.668166,870.000000000001,"SideRoad,Left",,
N2,2676,LRP029,Link,Sylhet 202 km,23.8757771,90.6667493,187.0000000000012,KmPost,,
N2,2677,LRP029a,Link,Box culvert,23.8774438,90.66663890000001,503.0000000000001,Culvert,,
N2,2678,LRP029a,Bridge,KURIRPARA BOX CULVERT,23.8777000377733,90.6666340974155,2.5,Box Culvert,A,
N2,2679,LRP029b,Link,Box culvert,23.8818882,90.6665556,309.9999999999987,Culvert,,
N2,2680,LRP029b,Bridge,CHAITABOR BOX CULVERT,23.8821253296774,90.6664902774193,2.5,Box Culvert,A,
N2,2681,LRP030,Link,Sylhet 201 km,23.8846108,90.6658056,89.99999999999986,KmPost,,
N2,2682,LRP030a,Link,Box culvert,23.8853608,90.66552779999999,909.0000000000025,Culvert,,
N2,2683,LRP030b,Link,"R301 to Ghorashal, Z2047 to Ghorashal / Sylhet 200 km",23.8934163,90.6644167,250.9999999999977,"SideRoad,Left / KmPost",,
N2,2684,LRP031a,Link,Bridge start,23.8936386,90.66677709999999,34.00000000000247,Bridge,,
N2,2685,LRP031b,Link,Bridge end,23.8936663,90.66708270000001,483.0000000000006,Bridge,,
N2,2686,LRP031c,Bridge,PANCNDANA BRIDGE,23.8936715910973,90.6671215770186,30.3,PC Girder Bridge,B,
N2,2687,LRP031c,Link,Box culvert,23.8943052,90.6717771,232.999999999997,Culvert,,
N2,2688,LRP031e,Bridge,BOLTIRISH KANE CULVERT,23.8944074858369,90.6720957695279,3.0,Box Culvert,B,
N2,2689,LRP031f,Bridge,SHIKANDI BOX CULVERT,23.8952390502941,90.6744398613725,2.5,Box Culvert,C,
N2,2690,LRP032,Link,Km post missing,23.8950274,90.67402709999999,10.00000000000156,KmPost,,
N2,2691,LRP032a,Link,Box culvert,23.8950552,90.6740827,1020.0,Culvert,,
N2,2692,LRP033,Link,Sylhet 198 km,23.8994163,90.68255490000001,664.9999999999991,KmPost,,
N2,2693,LRP033a,Bridge,UTTAR BAYANDA CULVERT,23.9052630964179,90.68532964,3.6,Box Culvert,A,
N2,2694,LRP033a,Link,Box culvert,23.9048611,90.68513859999999,335.0000000000009,Culvert,,
N2,2695,LRP034,Link,Km post missing,23.9076667,90.6864719,280.0000000000011,KmPost,,
N2,2696,LRP034a,Link,R210 to Narsingdi,23.9099444,90.6875552,408.0000000000013,"SideRoad,Right",,
N2,2697,LRP034b,Link,Box culvert,23.9131389,90.68941629999999,321.9999999999956,Culvert,,
