road;chainage;lrp;lat;lon;gap;type;name
R170;0;LRPS;22.291833;91.9823327;;Others;Road start from N1 (Dhaka Teknaf) road at Patiya bazar.
R170;0.637;LRPSa;22.2892497;91.9783327;;Culvert;Box Culvert
R170;0.853;LRPSb;22.287333;91.9782771;;Culvert;Box Culvert
R170;1;LRP001;22.286083;91.9787771;;KmPost;Km post missing
R170;1.064;LRP001a;22.2855274;91.9787771;;Culvert;Box Culvert
R170;1.212;LRP001b;22.2842497;91.9787216;;Culvert;Pipe Culvert
R170;1.425;LRP001c;22.2830271;91.9774438;;Culvert;Box Culvert
R170;2;LRP002;22.2795549;91.9747216;;KmPost;Km post missing
R170;2.093;LRP002a;22.2793604;91.973916;;Culvert;Box Culvert
R170;2.331;LRP002b;22.2777493;91.9730827;;Culvert;Box Culvert
R170;2.504;LRP002c;22.2762771;91.9725827;BS;Bridge;Bridge start
R170;2.525;LRP002d;22.2761104;91.9724993;BE;Bridge;Bridge end
R170;2.783;LRP002e;22.2738327;91.9725827;;Culvert;Box Culvert
R170;2.98;LRP002f;22.272166;91.9728882;;Culvert;Box Culvert
R170;3;LRP003;22.2719993;91.9730549;;KmPost;Km post missing
R170;3.165;LRP003a;22.2705549;91.9733882;;Culvert;Box Culvert
R170;3.342;LRP003b;22.2690271;91.9734993;;Culvert;Box Culvert
R170;4;LRP004;22.2635278;91.9735271;;KmPost;Km post missing
R170;4.243;LRP004a;22.2622778;91.9719993;;Culvert;Box Culvert
R170;4.762;LRP004b;22.2584444;91.9700271;;Culvert;Box Culvert
R170;5;LRP005;22.2565;91.9689438;;KmPost;Km post missing
R170;5.2;LRP005a;22.255;91.9679993;;Culvert;Box Culvert
R170;5.868;LRP005b;22.2496941;91.9654444;;Culvert;Box Culvert
R170;6;LRP006;22.2486108;91.9646111;;KmPost;Km post missing
R170;6.403;LRP006a;22.2468886;91.9619722;BS;Bridge;Bridge start
R170;6.51;LRP006b;22.246333;91.9613056;BE;Bridge;Bridge end
R170;7;LRP007;22.2449163;91.9570556;;KmPost;Km post missing
R170;7.18;LRP007a;22.2439163;91.9557222;;Culvert;Box Culvert
R170;7.695;LRP007b;22.2418886;91.9517778;;Culvert;Box Culvert
R170;8;LRP008;22.2414719;91.9488608;;KmPost;Km post missing
R170;8.162;LRP008a;22.2414719;91.9477774;;Culvert;Pipe Culvert
R170;8.405;LRP008b;22.2416108;91.9449441;;Culvert;Box Culvert
R170;8.527;LRP008c;22.2410552;91.9439441;BS;Bridge;Bridge start
R170;8.54;LRP008d;22.2411108;91.9438886;BE;Bridge;Bridge end
R170;9;LRP009;22.2419441;91.9401663;;KmPost;Km post missing
R170;9.295;LRP009a;22.2414719;91.9374163;;Culvert;Box Culvert
R170;10;LRP010;22.2401108;91.9312493;;KmPost;Km post missing
R170;10.265;LRP010a;22.2388052;91.9291938;;Culvert;Box Culvert
R170;10.46;LRP010b;22.2384719;91.9285827;;SideRoad,Right;Z1070, Patiya(Manaswertek)-Anwara road
R170;11;LRP011;22.2337219;91.9270271;;KmPost;Km post missing
R170;11.228;LRP011a;22.2332493;91.9250827;;Culvert;Box Culvert
R170;11.426;LRP011b;22.2330271;91.9231938;BS;Bridge;Baily Bridge  start
R170;11.445;LRP011c;22.2329716;91.9230549;BE;Bridge;Baily Bridge end
R170;11.685;LRP011d;22.2318882;91.9214993;;Culvert;Box Culvert
R170;11.912;LRP011e;22.2303049;91.9195549;;Culvert;Box Culvert
R170;12;LRP012;22.2297493;91.9188882;;KmPost;Km post missing
R170;13;LRP013;22.222916;91.9145833;;KmPost;Km post missing
R170;13.795;LRP013a;22.220666;91.9090556;;SideRoad,Left;Z 1040 , Gasbaria Anwara road
R170;14;LRP014;22.2208882;91.9069444;;KmPost;Km post missing
R170;14.75;LRP015;22.2244438;91.9019167;;KmPost;Info missing
R170;14.947;LRP015a;22.224416;91.9000278;BS;Bridge;Bridge start
R170;14.985;LRP015b;22.224416;91.8996941;BE;Bridge;Bridge end
R170;15.235;LRP015c;22.2243049;91.8973052;BS;Bridge;Bridge start
R170;15.255;LRP015d;22.2243049;91.897083;BE;Bridge;Bridge end
R170;15.745;LRP016;22.2237771;91.8924163;;KmPost;Chittagong 23 km
R170;15.771;LRP016a;22.2237493;91.8921386;BS;Bridge;Bridge start
R170;15.79;LRP016b;22.2237216;91.8919441;BE;Bridge;Bridge end
R170;16.055;LRP016c;22.2233049;91.8894441;;SideRoad,Left;Z1703 Anowara to Towilerdip
R170;16.745;LRP017;22.2229438;91.8827771;;KmPost;Info missing
R170;16.8;LRP017a;22.222916;91.8822216;;Culvert;Box Culvert
R170;17.145;LRP017b;22.2227493;91.8788882;;SideRoad,Right;z 1018 Anowara to Shikalbaha
R170;17.31;LRP017c;22.2215549;91.879666;;Culvert;Box Culvert
R170;17.745;LRP018;22.2181938;91.8819993;;KmPost;Km post missing
R170;17.94;LRP018a;22.2168049;91.8829993;;Culvert;Box Culvert
R170;18.745;LRP019;22.2105833;91.8872774;;KmPost;Km post missing
R170;18.843;LRP019a;22.2098056;91.8877219;;Culvert;Box Culvert
R170;19.135;LRP020;22.2076389;91.889333;;KmPost;Banshkhali 25 km
R170;19.439;LRP020a;22.2054167;91.8909719;;Culvert;Box Culvert
R170;20.095;LRP020b;22.1998608;91.8943052;;Culvert;Box Culvert
R170;20.145;LRP021;22.1992774;91.893083;;KmPost;Km post broken
R170;20.41;LRP021a;22.1969441;91.8932774;;Culvert;Box Culvert
R170;20.84;LRP021b;22.1937774;91.8936663;;Culvert;Box Culvert
R170;21.016;LRP021c;22.1916108;91.8941663;BS;Bridge;Bridge start
R170;21.04;LRP021d;22.1914719;91.8942774;BE;Bridge;Bridge end
R170;21.155;LRP022;22.1905274;91.8949997;;KmPost;Banshkhali 23 km
R170;21.208;LRP022a;22.1894441;91.8958886;;Culvert;Box Culvert
R170;22.155;LRP023;22.1831382;91.90075;;KmPost;Banshkhali 22 km
R170;22.307;LRP023a;22.1820271;91.9016389;;Culvert;Box Culvert
R170;22.772;LRP023b;22.1797493;91.9031389;;Culvert;Box Culvert
R170;22.837;LRP023c;22.1782493;91.9046111;BS;Bridge;Bridge Start
R170;22.861;LRP023d;22.1781938;91.9048056;BE;Bridge;Bridge end
R170;23.064;LRP023e;22.1774993;91.9065833;;Culvert;Box Culvert
R170;23.155;LRP024;22.1769993;91.9074722;;KmPost;Info missing
R170;23.222;LRP024a;22.1762771;91.9089167;;SideRoad,Left;Z 1703, Anowara to Towilerdip
R170;23.51;LRP024b;22.1743604;91.909;BS;Bridge;Bridge Start
R170;24.035;LRP024c;22.1721104;91.9134722;BE;Bridge / Bridge;Bridge end / Bridge end
R170;24.175;LRP025;22.1712771;91.9145;;KmPost;Banshkhali 20 km
R170;24.314;LRP025a;22.1700549;91.9145;;Culvert;Box Culvert
R170;24.87;LRP025b;22.1650833;91.9141667;;Culvert;Box Culvert
R170;25.165;LRP026;22.1625278;91.9146667;;KmPost;Km post broken
R170;25.349;LRP026a;22.1611111;91.9148056;;Culvert;Box Culvert
R170;25.75;LRP027;22.158;91.9148889;;KmPost;Info missing
R170;25.955;LRP027a;22.15625;91.9144444;;Culvert;Box Culvert
R170;26.279;LRP027b;22.1534722;91.9146667;;Culvert;Box Culvert
R170;26.47;LRP027c;22.1517778;91.9145556;;Culvert;Box Culvert
R170;26.75;LRP028;22.1492497;91.9142222;;KmPost;Km post broken
R170;26.782;LRP028a;22.1489441;91.9142222;;Culvert;Box Culvert
R170;27.108;LRP028b;22.146083;91.9138611;;Culvert;Box Culvert
R170;27.45;LRP028c;22.142833;91.9138889;;Culvert;Box Culvert
R170;27.75;LRP029;22.1403886;91.9140833;;KmPost;Info missing
R170;28.63;LRP029a;22.132666;91.9156111;;Culvert;Box Culvert
R170;28.75;LRP030;22.1316382;91.9161389;;KmPost;Km post missing
R170;29.335;LRP030a;22.1237493;91.9170827;;Culvert;Box Culvert
R170;29.505;LRP030b;22.1252493;91.9178882;;Culvert;Box Culvert
R170;29.7;LRP031;22.1235549;91.9186382;;KmPost;Info missing
R170;29.749;LRP031a;22.123166;91.9188049;;Culvert;Box Culvert
R170;30.615;LRP031b;22.1173327;91.9231382;;Culvert;Box Culvert
R170;30.7;LRP032;22.1165;91.9235271;;KmPost;Banshkhali 13 km
R170;30.882;LRP032a;22.1150278;91.9242771;;Culvert;Box Culvert
R170;31.216;LRP032b;22.1122778;91.9255827;;Culvert;Box Culvert
R170;31.7;LRP033;22.1083056;91.9277771;;KmPost;Km post missing
R170;31.838;LRP033a;22.1071111;91.9280827;;Culvert;Box Culvert
R170;32.32;LRP033b;22.1029722;91.9293327;;Culvert;Box Culvert
R170;32.604;LRP033c;22.1005556;91.9300549;;Culvert;Box Culvert
R170;32.7;LRP034;22.099583;91.9303327;;KmPost;Km post missing
R170;33.138;LRP034a;22.0957497;91.9312771;;Culvert;Box Culvert
R170;33.404;LRP034b;22.0906386;91.9317216;;Culvert;Box Culvert
R170;33.645;LRP034c;22.0913608;91.9323604;;Culvert;Box Culvert
R170;33.7;LRP035;22.0907774;91.9325271;;KmPost;Banshkhali 10 km
R170;33.868;LRP035a;22.0893608;91.9330271;;Culvert;Box Culvert
R170;34.37;LRP035b;22.085083;91.9345274;;Culvert;Box Culvert
R170;34.688;LRP035c;22.0823049;91.9353608;;SideRoad,Left;Z 1019 Keranirhat Gunaigari  road
R170;34.7;LRP036;22.0821938;91.9353886;;KmPost;Km post missing
R170;34.87;LRP036a;22.0806938;91.9355274;;Culvert;Box Culvert
R170;35.39;LRP036b;22.0760549;91.9358608;;Culvert;Box Culvert
R170;35.7;LRP037;22.0732771;91.9361108;;KmPost;Info missing
R170;35.785;LRP037a;22.0725827;91.9362774;;Culvert;Box Culvert
R170;36.445;LRP037b;22.0668327;91.9376663;;Culvert;Box Culvert
R170;36.458;LRP037c;22.0665556;91.9376941;;SideRoad,Right;Z 1705, Bacharcharchara- Beribandh road
R170;36.7;LRP038;22.0643611;91.9381386;;KmPost;Km post missing
R170;36.989;LRP038a;22.0601944;91.9399163;;Culvert;Pipe  Culvert
R170;37.39;LRP038b;22.0586111;91.9398608;;Culvert;Box Culvert
R170;37.67;LRP038c;22.05625;91.940333;;Culvert;Box Culvert
R170;37.695;LRP039;22.0560278;91.9404163;;KmPost;Banshkhali 6 km
R170;37.837;LRP039a;22.05475;91.9406941;;Culvert;Box Culvert
R170;38.24;LRP039b;22.05125;91.9414997;BS;Bridge;Bridge start
R170;38.258;LRP039c;22.0510833;91.9415274;BE;Bridge;Bridge end
R170;38.69;LRP039d;22.0472219;91.9416941;;Culvert;Box Culvert
R170;38.695;LRP040;22.0471386;91.9417219;;KmPost;Banshkhali 5 km
R170;39.165;LRP040a;22.0429441;91.9417497;;Culvert;Box Culvert
R170;39.695;LRP041;22.0382774;91.9424997;;KmPost;Banshkhali 4 km
R170;40.095;LRP041a;22.0348052;91.9435552;;Culvert;Box Culvert
R170;40.52;LRP041b;22.03108624;91.94465708;;Culvert;Box Culvert
R170;40.695;LRP042;22.0295549;91.9451108;;KmPost;Banshkhali 3 km
R170;40.889;LRP042a;22.0273604;91.9462219;;Culvert;Pipe Culvert
R170;41.377;LRP042b;22.0236938;91.946833;;Culvert;Box Culvert
R170;41.695;LRP043;22.0208882;91.9477219;;KmPost;Banshkhali 2 km
R170;41.833;LRP043a;22.0197493;91.948083;;Culvert;Box Culvert
R170;42.283;LRP043b;22.0159722;91.9494441;;Culvert;Box Culvert
R170;42.43;LRP043c;22.0147222;91.9499163;;Culvert;Box Culvert
R170;42.7;LRP044;22.0123611;91.9506389;;KmPost;Banshkhali 1 km
R170;43.03;LRP044a;22.0093889;91.95125;;Culvert;Box Culvert
R170;43.314;LRP044b;22.0068611;91.9513056;;Culvert;Box Culvert
R170;43.66;LRP044c;22.00375;91.9515833;;Culvert;Box Culvert
R170;43.7;LRP044d;22.0019444;91.9518333;;SideRoad,Left;R 171, Bashkhali (Charti)- Chunti road
R170;43.888;LRP045;22.0017778;91.9518889;;KmPost;Km post missing
R170;43.958;LRP045a;22.0009167;91.9519722;;Culvert;Box Culvert
R170;44.274;LRP045b;21.9981108;91.9521389;;Culvert;Box Culvert
R170;44.7;LRP046;21.9941663;91.9524444;;KmPost;Km post missing
R170;44.895;LRP046a;21.9924441;91.9526389;;Culvert;Box Culvert
R170;45.334;LRP046b;21.9885274;91.9530833;;Culvert;Box Culvert
R170;45.88;LRP047;21.9835274;91.9536944;;KmPost;Chombol 3 km
R170;46.409;LRP047a;21.97881967;91.95429259;BS;Bridge;Bridge start
R170;46.445;LRP047b;21.9784993;91.9543333;BE;Bridge;Bridge end
R170;46.779;LRP047c;21.9754993;91.9546944;;Culvert;Box Culvert
R170;46.84;LRP047d;21.9747216;91.95475;;Culvert;Box Culvert
R170;46.88;LRP048;21.974416;91.9548333;;KmPost;Km post missing
R170;47.76;LRP049;21.9664722;91.9558611;;KmPost;Info missing
R170;48.015;LRP049a;21.9641944;91.9561111;BS;Bridge;Bridge start
R170;48.027;LRP049b;21.9640833;91.9561111;BE;Bridge;Bridge end
R170;48.35;LRP049c;21.9611667;91.9563611;;Culvert;Box Culvert
R170;48.77;LRP050;21.9573056;91.9565278;;KmPost;Napora 3 km
R170;49.66;LRP050a;21.9494163;91.9575;;Culvert;Box Culvert
R170;49.75;LRP051;21.9486108;91.9575833;;KmPost;Info missing
R170;50.365;LRP051a;21.9431108;91.9584167;;Culvert;Box Culvert
R170;50.75;LRP052;21.9396386;91.9591667;;KmPost;Info missing
R170;50.878;LRP052a;21.9386108;91.9595556;BS;Bridge;Bridge start
R170;50.893;LRP052b;21.9384441;91.9595833;BE;Bridge;Bridge end
R170;51.525;LRP052c;21.9328049;91.9604167;;Culvert;Box Culvert
R170;51.75;LRP053;21.9307216;91.9606111;;KmPost;Km post missing
R170;52.75;LRP054;21.9216938;91.9613333;;KmPost;Km post missing
R170;52.89;LRP054a;21.9204716;91.9614722;;Culvert;Box Culvert
R170;53.084;LRP054b;21.9187493;91.9616389;;Culvert;Box Culvert
R170;53.66;LRP054c;21.9137222;91.9621111;;Culvert;Box Culvert
R170;53.81;LRP055;21.9122778;91.9622778;;KmPost;Info missing
R170;54.82;LRP056;21.9028889;91.9635278;;KmPost;Info missing
R170;55.375;LRP056a;21.898083;91.9659722;BS;Bridge;Bridge start
R170;55.418;LRP056b;21.8977219;91.9643611;BE;Bridge;Bridge end
R170;55.83;LRP057;21.893833;91.9651667;;KmPost;Info missing
R170;56.19;LRP057a;21.8906386;91.96575;BS;Bridge;Bridge start
R170;56.21;LRP057b;21.8904997;91.9657778;BE;Bridge;Bridge end
R170;56.308;LRP057c;21.8896386;91.966;;Culvert;Box Culvert
R170;56.832;LRP058;21.8854163;91.9681938;;KmPost;Km post missing
R170;56.848;LRP058a;21.8852497;91.9683327;BS;Bridge / Bridge;Baily Bridge start/ Start of Cox'sBazar Division / Baily Bridge start/ Start of Cox'sBazar Division
R170;56.876;LRP058b;21.8851941;91.9684993;BE;Bridge;Baily Bridge end
R170;56.901;LRP058c;21.8851663;91.968666;;SideRoad,Left;Z 1124 , Harbang -Taitong road
R170;57.295;LRP058d;21.8833886;91.9719438;;Culvert;Box Culvert
R170;57.83;LRP059;21.8790271;91.9739438;;KmPost;Km post missing
R170;58.43;LRP059a;21.8737493;91.975416;;Culvert;Box Culvert
R170;58.81;LRP059b;21.8703882;91.975666;;Culvert;Box Culvert
R170;58.83;LRP060;21.870166;91.9756938;;KmPost;Km post missing
R170;59.83;LRP061;21.8614167;91.9778049;;KmPost;Km post missing
R170;59.955;LRP061a;21.8603056;91.9779993;;Culvert;Box Culvert
R170;60.229;LRP061b;21.8579444;91.9785271;;Culvert;Box Culvert
R170;60.83;LRP062;21.8528056;91.9799438;;KmPost;Km post missing
R170;60.982;LRP062a;21.8516667;91.9807216;;Culvert;Box Culvert
R170;61.455;LRP062b;21.8484997;91.9782771;;Culvert;Box Culvert
R170;61.83;LRP063;21.8462774;91.9754993;;KmPost;Km post missing
R170;62.83;LRP064;21.8398052;91.969666;;KmPost;Km post missing
R170;62.895;LRP064a;21.8392497;91.9697216;;Bridge;Bridge end
R170;63.83;LRP065;21.8310549;91.9696104;;KmPost;Km post missing
R170;63.845;LRP065a;21.8306938;91.9695827;;CrossRoad;Z 1125 left
R170;64.83;LRP066;21.8215549;91.9696382;;KmPost;Km post missing
R170;64.97;LRP066a;21.8203049;91.9696382;;Culvert;Box Culvert
R170;65.83;LRP067;21.8121389;91.969666;;KmPost;Km post missing
R170;65.891;LRP067a;21.81175;91.9696104;;Culvert;Box Culvert
R170;66.305;LRP067b;21.8088333;91.971666;;Culvert;Box Culvert
R170;66.83;LRP068;21.8047222;91.9742216;;KmPost;Km post missing
R170;67.42;LRP068a;21.8005556;91.9777493;;Culvert;Box Culvert
R170;67.83;LRP069;21.8000833;91.9814716;;KmPost;Km post missing
R170;68.388;LRP069a;21.7971386;91.9857774;BS;Bridge;Bridge start
R170;68.582;LRP069b;21.7963608;91.9874441;BE;Bridge;Bridge end
R170;68.612;LRP069c;21.7962774;91.9876941;;SideRoad,Right;Z 1128 to Illasha bazar
R170;68.83;LRP070;21.795333;91.9896108;;KmPost;Km post missing
R170;69.14;LRP070a;21.7933052;91.991583;;CrossRoad;Z 1127 to Baguzzara -Chokoria road
R170;69.83;LRP071;21.7900552;91.9969719;;KmPost;Km post missing
R170;70.115;LRP071a;21.789083;91.9994441;;Culvert;Box Culvert
R170;70.83;LRP072;21.7837219;92.0020278;;KmPost;Km post missing
R170;70.875;LRP072a;21.7833049;92.002;;Culvert;Box Culvert
R170;71.082;LRP072b;21.7814716;92.0020278;;Culvert;Box Culvert
R170;71.665;LRP072c;21.7747493;92.0020278;;Culvert / KmPost;Box Culvert / Km post missing
R170;72.15;LRP073a;21.7719716;92.0025556;BS;Bridge;Bridge start
R170;72.188;LRP073b;21.7717493;92.0028333;BE;Bridge;Bridge end
R170;72.595;LRP073c;21.7695271;92.0059444;;Culvert;Box Culvert
R170;72.83;LRP074;21.7681382;92.0077222;;KmPost;Km post missing
R170;73.616;LRP074a;21.7615278;92.0022778;BS;Bridge;Bridge start
R170;73.664;LRP074b;21.7611111;92.00775;BE;Bridge;Bridge end
R170;73.83;LRP075;21.7595556;92.0076667;;KmPost;Km post missing
R170;74.025;LRP075a;21.7577778;92.0076111;;Culvert;Box Culvert
R170;74.38;LRP075b;21.7545833;92.0078056;;Culvert;Box culvert
R170;74.524;LRP075c;21.7533056;92.0078333;BS;Bridge;Bridge start
R170;74.568;LRP075d;21.7529167;92.0078333;BE;Bridge;Bridge end
R170;74.635;LRPE;21.7521667;92.0078333;;Others;Road End With R172 at Eidmoni Badarkhali -Chokoria Road N1.
R203;0;LRPS;23.7856108;90.5705549;;Others;Road start from N-2 at Bhulta.
R203;0.26;LRPSa;23.7845274;90.5728327;;Culvert;Box Culvert
R203;0.865;LRPSb;23.7841386;90.5787771;;Culvert;Box Culvert
R203;1;LRP001;23.7840552;90.5798604;;KmPost;Km post missing
R203;1.31;LRP001a;23.7838886;90.5830549;;Culvert;Box Culvert
R203;2;LRP002;23.784583;90.5895274;;KmPost;Km post missing
R203;2.01;LRP002a;23.7846663;90.5897497;;Culvert;Box Culvert
R203;2.89;LRP002b;23.7873608;90.5974997;;Culvert;Box Culvert
R203;3;LRP003;23.7872774;90.5988886;;KmPost;Km post missing
R203;3.87;LRP003a;23.7913886;90.6071944;BS;Bridge;Bridge start
R203;3.886;LRP003b;23.7904441;90.6065278;BE;Bridge;Bridge end
R203;4;LRP004;23.7913886;90.6071111;;KmPost;Km post missing
R203;4.392;LRP004a;23.7921386;90.6096667;BS;Bridge;Bridge start
R203;4.45;LRP004b;23.7951108;90.6073056;BE;Bridge;Bridge end
R203;4.46;LRP004c;23.7919719;90.6111667;;Culvert;Box culvert
R203;5.04;LRP005;23.7934441;90.6163056;;KmPost;Infor. missing
R203;5.124;LRP005a;23.7936386;90.6170271;BS;Bridge;Bridge start
R203;5.174;LRP005b;23.7937219;90.6174716;BE;Bridge;Bridge end
R203;6.04;LRP006;23.7926663;90.6258327;;KmPost;Km post missing
R203;7.04;LRP007;23.7890552;90.634333;;KmPost;Km post missing
R203;7.614;LRP007a;23.7893886;90.6394997;;Culvert;Box Culvert
R203;8.04;LRP008;23.7886386;90.6439997;;KmPost;Km post missing
R203;8.572;LRP008a;23.7892774;90.6486941;;Culvert;Box Culvert
R203;9.04;LRP009;23.7894997;90.6538056;;KmPost;Km post missing
R203;9.1;LRP009a;23.7893886;90.6542222;;CrossRoad;To Bostail ,R-114
R203;9.13;LRP009b;23.7893608;90.6545;;Culvert;Box Culvert
R203;10.04;LRP010;23.7879441;90.6614167;;KmPost;Km post missing
R203;10.13;LRP010a;23.7882219;90.6626111;BS;Bridge;Bridge start
R203;10.162;LRP010b;23.7881663;90.6628333;BE;Bridge;Bridge end
R203;11.03;LRP011;23.788333;90.6707493;;KmPost;Infor. missing
R203;11.52;LRP011a;23.7884163;90.6758049;;Culvert;Box Culvert
R203;12.03;LRP012;23.7880552;90.680416;;KmPost;Km post missing
R203;12.074;LRP012a;23.7881941;90.680916;;Culvert;Box Culvert
R203;12.462;LRP012b;23.78869014;90.6847154;;Culvert;Box culvert
R203;13.03;LRP013;23.7894163;90.6902774;;KmPost;Km post missing
R203;13.983;LRP013a;23.7907497;90.6982219;BS;Bridge;Bridge start
R203;14.001;LRP013b;23.7907774;90.6983608;BE;Bridge;Bridge end
R203;14.016;LRP014;23.7907497;90.6984719;;KmPost;Infor. missing
R203;15.016;LRP015;23.790833;90.7078333;;KmPost;Km post missing
R203;15.1;LRP015a;23.7904441;90.7083611;BS;Bridge;Bridge start
R203;15.244;LRP015b;23.7896386;90.7093611;BE;Bridge;Bridge end
R203;16.016;LRP016;23.7837774;90.7136944;;KmPost;Km post missing
R203;16.516;LRP016a;23.7799716;90.7157222;;Culvert;Box Culvert
R203;16.904;LRP016b;23.7768327;90.7174993;;Culvert;Box Culvert
R203;17.016;LRP017;23.7757493;90.7180827;;KmPost;Km post missing
R203;17.813;LRP017a;23.7700271;90.7223049;;Others;HBB road start
R203;18.016;LRP018;23.7690271;90.7238882;;KmPost;Km post missing
R203;18.14;LRP018a;23.7686104;90.7249993;FS;Others;Biskandi Ferry ghat
R203;19.88;LRP019a;23.7630556;90.7393608;FE;Others;Koroitoli ghat/Bitu.Pav.Start/ RHD B Baria Start
R203;20.663;LRP020a;23.7623056;90.7464719;BS;RailRoadCrossing;Baily Bridge start
R203;20.683;LRP020b;23.76225;90.746833;BE;Bridge;Baily Bridge end
R203;21.312;LRP020c;23.7616944;90.7519722;;Turnoff,Right;Road right turn
R203;21.39;LRP021;23.7621944;90.7521667;;KmPost;Infor.missing
R203;22.39;LRP022;23.7688049;90.7564444;;KmPost;Infor.missing
R203;22.445;LRP022a;23.7688327;90.7569444;BS;Bridge;Baily Bridge start
R203;22.525;LRP022b;23.7687771;90.7576944;BE;Bridge;Baily Bridge end
R203;23.395;LRP023;23.7748327;90.76175;;KmPost;Infor.missing
R203;24.402;LRP024;23.7784993;90.768416;;KmPost;Infor.missing
R203;24.422;LRP024a;23.7783049;90.7686382;BS;Bridge;Bridge start
R203;24.464;LRP024b;23.778166;90.768916;BE;Bridge;Bridge end
R203;24.626;LRP024c;23.7788049;90.7709993;;Culvert;Box culvert
R203;25.4;LRP025;23.7799716;90.7759716;;KmPost;Infor.missing
R203;26.352;LRP025a;23.7846386;90.7821938;;Culvert;Box Culvert
R203;26.418;LRP026;23.7848886;90.7805549;;KmPost;Infor.missing
R203;27.326;LRP026a;23.7800271;90.7859997;;Culvert;Box Culvert
R203;27.412;LRP027;23.7793604;90.7857774;;KmPost;Infor.missing
R203;27.808;LRP027a;23.7775549;90.7880274;BS;SideRoad,Left;Bridge start
R203;27.838;LRP027b;23.7774993;90.788083;BE;Bridge;Bridge end
R203;28.177;LRP027c;23.77763747;90.79132936;BS;Bridge;Baily Bridge Start
R203;28.247;LRP027d;23.777666;90.7919997;BE;Bridge;Bridge End
R203;28.41;LRP028;23.7776382;90.7946386;;KmPost;Infor.missing
R203;28.552;LRP028a;23.7775549;90.7948608;;SideRoad,Right;Jagannathpur Palli Biddut more, int.with Z1043
R203;28.567;LRP028b;23.778166;90.8015833;;Culvert;Box culvert
R203;29.41;LRP029;23.7782771;90.80325;;KmPost;Km post missing
R203;29.469;LRP029a;23.7783882;90.8038056;BS;Bridge;Bridge start
R203;29.539;LRP029b;23.7784716;90.8044722;BE;Bridge;Bridge end
R203;30.314;LRP029c;23.7808882;90.8115556;;Culvert;Box Culvert
R203;30.41;LRP030;23.7806104;90.8116944;;KmPost;Km post missing
R203;31.098;LRP030a;23.7799993;90.8105833;BS;Bridge;Baily Bridge start
R203;31.308;LRP030b;23.7804438;90.8276382;BE;Bridge;Bridge end
R203;31.41;LRP031;23.7777493;90.8196938;;KmPost;Km post missing
R203;32.12;LRP031a;23.7796938;90.8259438;;Culvert;Box Culvert
R203;32.246;LRP031b;23.779916;90.8165278;BS;Bridge;Assadnagar Bridge Start
R203;32.306;LRP031c;23.7779438;90.8186104;BE;Bridge;Bridge end
R203;32.41;LRP032;23.7809716;90.8283882;;KmPost;Km post missing
R203;32.462;LRP032a;23.7812493;90.8287493;;SideRoad,Right;Fathepur more, int.with Z1042
R203;33.037;LRP032b;23.7855274;90.8273604;BS;Bridge;Bridge start
R203;33.067;LRP032c;23.7857774;90.8273049;BE;Bridge;Bridge end
R203;33.41;LRP033;23.7894441;90.8269438;;KmPost;Infor. missing
R203;34.41;LRP034;23.7952497;90.8306382;;KmPost;Km post missing
R203;34.525;LRP034a;23.7958813;90.83143991;;Culvert;Box Culvert
R203;35.199;LRP034b;23.799583;90.8361386;;Culvert;Box Culvert
R203;35.41;LRP035;23.8013333;90.8363886;;KmPost;Km post missing
R203;36.41;LRP036;23.80775;90.8431386;;KmPost;Km post missing
R203;36.415;LRP036a;23.8077778;90.8431386;;Culvert;Box Culvert
