road,id,model_type,condition,name,lat,lon,length,type
N204,3997,Bridge,A,CHANTRI CHARA CULVERTR,24.12734115,91.45173302,6.0,Box Culvert
N204,3998,Link,,Km post missing,24.1281938,91.4633889,72.0,KmPost
N204,3999,Link,,Box culvert,24.1279438,91.4640278,206.0,Culvert
N204,4000,Link,,Pipe Culvert,24.1281104,91.4664167,358.0,Culvert
N204,4001,Link,,Box Culvert,24.1295549,91.4682493,304.0,Culvert
N204,4002,Link,,Box Culvert,24.131916,91.4701382,60.0,Culvert
N204,4003,Link,,Km post missing,24.1322216,91.4705827,198.0,KmPost
N204,4004,Bridge,A,CHANDRI CULVERT,24.12799588,91.4638947,1.65,Box Culvert
N204,4005,Link,,Box culvert,24.1326938,91.4723882,563.0,Culvert
N204,4006,Link,,Bridge start,24.13478788,91.47704109,42.0,Bridge
N204,4007,Link,,Bridge end,24.1349441,91.4773882,220.0,Bridge
N204,4008,Link,,Pipe Culvert,24.1371663,91.4791382,167.0,Culvert
N204,4009,Link,,Information missing,24.137833,91.4795549,146.0,KmPost
N204,4010,Link,,Box culvert,24.1387774,91.4803604,447.0,Culvert
N204,4011,Link,,Bridge start,24.1420274,91.4829438,9.0,Bridge
N204,4012,Link,,Bridge end,24.142083,91.4829716,251.0,Bridge
N204,4013,Link,,Bridge start,24.1441941,91.4833886,53.0,Bridge
N204,4014,Link,,Bridge end,24.1446108,91.4833886,94.0,Bridge
N204,4015,Link,,Km post missing,24.1453608,91.4838886,620.0,KmPost
N204,4016,Bridge,A,Ram Bhanga Bridge,24.13476184,91.47698324,50.0,RCC Girder Bridge
N204,4017,Link,,Hobiganj 21 km,24.15053822,91.48568522,1000.0,KmPost
N204,4018,Bridge,B,RAMAGANJA CULVERT,24.1386739,91.48027213,9.3,Box Culvert
N204,4019,Bridge,A,LABONGO GIRDER BRIDGE,24.14191107,91.48285133,39.8,RCC Girder Bridge
N204,4020,Bridge,A,CHANDRI CULVERT,24.14410999,91.48337199,1.8,Box Culvert
N204,4021,Link,,Km post missing,24.1588889,91.488583,505.0,KmPost
N204,4022,Bridge,D,KARAGANUT,24.14650484,91.4842856,13.5,Box Culvert
N204,4023,Link,,Box culvert,24.162,91.4921663,165.0,Culvert
N204,4024,Link,,Hobiganj 20 km,24.1629722,91.4932219,802.0,KmPost
N204,4025,Link,,Box Culvert,24.1629722,91.4973886,198.0,Culvert
N204,4026,Link,,Km post missing,24.1703882,91.4986941,243.0,KmPost
N204,4027,Link,,Box culvert,24.1721382,91.5000833,28.0,Culvert
N204,4028,Link,,Box culvert,24.1722493,91.5003056,194.0,Culvert
N204,4029,Link,,Bridge start,24.1730827,91.5019444,37.0,Bridge
N204,4030,Link,,Bridge end,24.1732493,91.5022222,498.0,Bridge
N204,4031,Link,,Km post missing,24.1727771,91.5067222,1000.0,KmPost
N204,4032,Link,,Km post missing,24.1784716,91.5126389,60.0,KmPost
N204,4033,Link,,Box culvert,24.1789438,91.5126667,342.0,Culvert
N204,4034,Bridge,A,CHANDPUR BOX CULVERT,24.1716917,91.49972885,6.2,Box Culvert
N204,4035,Link,,Pipe Culvert,24.1814438,91.5127778,494.0,Culvert
N204,4036,Link,,Pipe Culvert,24.1859997,91.5135,104.0,Culvert
N204,4037,Bridge,B,Chandpur Bridge,24.17280347,91.50139532,39.5,Truss with RCC Slab
N204,4038,Link,,Km post missing,24.1873886,91.5135833,329.0,KmPost
N204,4039,Link,,Box culvert,24.1895274,91.5157222,569.0,Culvert
N204,4040,Link,,Box culvert,24.1933608,91.5182771,102.0,Culvert
N204,4041,Link,,Km post missing,24.1942497,91.5196104,439.0,KmPost
N204,4042,Link,,Z2008 to Natun Bazar,24.1982219,91.5200549,561.0,"SideRoad,Right"
N204,4043,Link,,Km post missing,24.2023611,91.517666,550.0,KmPost
N204,4044,Link,,Box culvert,24.2063889,91.5144444,450.0,Culvert
N204,4045,Link,,Km post missing,24.2100833,91.5126667,904.0,KmPost
N204,4046,Link,,Pipe Culvert,24.2174716,91.5098889,96.0,Culvert
N204,4047,Bridge,A,HATUNDA BOX CULVERT,24.19275446,91.51787299,9.24,Box Culvert
N204,4048,Link,,Hobiganj 14 km,24.219416,91.5091111,194.0,KmPost
N204,4049,Link,,Box culvert,24.2211938,91.5084722,761.0,Culvert
N204,4050,Link,,Box culvert,24.2274993,91.5060833,45.0,Culvert
N204,4051,Link,,Km post missing,24.227916,91.5059444,348.0,KmPost
N204,4052,Link,,Box culvert,24.2308049,91.5048611,404.0,Culvert
N204,4053,Link,,"Z2010, Murabandh- Dargasharif Road",24.2339441,91.5036667,248.0,"SideRoad,Right"
N204,4054,Link,,Km post missing,24.236583,91.50275,1250.0,KmPost
N204,4055,Bridge,A,NATUM BAZAR BOX CULVERT,24.20574445,91.51495986,3.0,Box Culvert
N204,4056,Link,,Hobiganj 11 km,24.2463886,91.4974997,917.0,KmPost
N204,4057,Link,,Bridge start,24.2523333,91.4913052,117.0,Bridge
N204,4058,Bridge,A,SIGNHARD BOX CULVERT,24.21633557,91.51031602,2.24,Box Culvert
N204,4059,Link,,Bridge end,24.2524722,91.4911941,66.0,Bridge
N204,4060,Link,,Info missing,24.2529167,91.4906941,222.0,KmPost
N204,4061,Link,,Box culvert,24.255,91.4885274,8.0,Culvert
N204,4062,Bridge,A,PICE MILL BOX CULVERT,24.22112049,91.50849855,3.1,Box Culvert
N204,4063,Bridge,C,NORPATI BOX CULVERT,24.22752708,91.50607404,3.12,Box Culvert
N204,4064,Link,,Km post missing,24.2596389,91.4841386,945.0,KmPost
N204,4065,Link,,Box culvert,24.2615,91.482416,189.0,Culvert
N204,4066,Bridge,C,NORPATI BOX CULVERT,24.23073849,91.504886,24.2,Box Culvert
N204,4067,Link,,Box culvert,24.2626944,91.4812216,536.0,Culvert
N204,4068,Bridge,A,CRIKOTA,24.23276301,91.50411608,1.55,Box Culvert
N204,4069,Link,,Km post missing,24.2665556,91.4778604,27.0,KmPost
N204,4070,Link,,Box culvert,24.2667493,91.4776938,134.0,Culvert
N204,4071,Bridge,A,DURGAPUR,24.24989578,91.49384515,1.5,Box Culvert
N204,4072,Bridge,C,Durgapur Bridge,24.25237248,91.49127386,17.85,RCC Girder Bridge
N204,4073,Bridge,A,NEAR SHAIS TAGAMJ BOX CULVERT,24.26159479,91.48232121,4.5,Box Culvert
N204,4074,Bridge,A,UBAHATA SLAB CULVERT,24.26658333,91.47694444,4.3,Slab Culvert
N204,3218,Intersection,,Road End intersecting N2 at Shaistagonj Round About.,24.2676938,91.4768882,0.0,Others
N207,3236,Intersection,,Road start from N2 at Mirpur.,24.2947219,91.5100833,226.0,Others
N207,4077,Link,,Pipe culvert,24.2964163,91.5120833,231.0,Culvert
N207,4078,Bridge,B,Mirpur Bridge,24.29756531,91.51365151,22.29,RCC Bridge
N207,4079,Link,,Bridge Start,24.297583,91.5135278,22.0,Bridge
N207,4080,Link,,Bridge end,24.2975552,91.5137222,521.0,Bridge
N207,4081,Link,,Km post missing,24.2967774,91.5188049,515.0,KmPost
N207,4082,Bridge,C,BINAGOU,24.29585153,91.5238512,19.4,Steel Beam & RCC Slab
N207,4083,Link,,Bridge start,24.2958608,91.5238049,24.0,Bridge
N207,4084,Link,,Bridge end,24.295833,91.5239438,461.0,Bridge
N207,4085,Link,,Km post missing,24.2951108,91.528416,893.0,KmPost
N207,4086,Bridge,C,NATUN BAZAR RCC GIRDER,24.29368248,91.53695846,30.76,RCC Girder Bridge
N207,4087,Link,,Bridge start,24.2936663,91.5370552,31.0,Bridge
N207,4088,Link,,Bridge end,24.2936386,91.5372497,66.0,Bridge
N207,4089,Link,,"Z2008 ,Nutan Bazar-Chunarughar road",24.2935274,91.5379163,10.0,"SideRoad,Right"
N207,4090,Bridge,C,Naturbazar Arch Rcc culvert,24.29346909,91.53801353,2.5,Arch Masonry
N207,4091,Link,,Km post missing,24.2934441,91.5380552,863.0,KmPost
N207,4092,Link,,Bridge start,24.2929719,91.5463886,35.0,Bridge
N207,4093,Bridge,B,Karangi Bridge,24.29297464,91.54634032,38.25,RCC Girder Bridge
N207,4094,Link,,Bridge end,24.2929441,91.5467497,102.0,Bridge
N207,4095,Link,,Km post missing,24.2927497,91.5479163,1000.0,KmPost
N207,4096,Bridge,A,MIRZAPUR BOX CULVERT,24.29102513,91.55674227,3.0,Box Culvert
N207,4097,Link,,Km post missing,24.2908608,91.5575833,1000.0,KmPost
N207,4098,Link,,Km post missing,24.2909719,91.5663889,600.0,KmPost
N207,4099,Link,,Pipe culvert,24.2895274,91.5713049,400.0,Culvert
N207,4100,Bridge,A,KACHA BAZAR BOX CULVERT,24.29160213,91.57467293,6.0,Box Culvert
N207,4101,Link,,Km post missing,24.2916663,91.5747771,1000.0,KmPost
N207,4102,Link,,Km post missing,24.2941108,91.5837497,132.0,KmPost
N207,4103,Bridge,C,DHLKI BOX CULVERT,24.29491991,91.58493243,18.7,Box Culvert
N207,4104,Link,,Box Culvert,24.2949441,91.5846663,682.0,Culvert
N207,4105,Link,,Box Culvert,24.2944441,91.5901663,186.0,Culvert
N207,4106,Bridge,A,KARMADA BOX CULVERT,24.29466991,91.58768243,3.0,Box Culvert
N207,4107,Link,,Km post missing,24.2944163,91.592083,75.0,KmPost
N207,4108,Link,,Box Culvert,24.2944719,91.592833,192.0,Culvert
N207,4109,Link,,Box Culvert,24.2949719,91.5945274,160.0,Culvert
N207,4110,Link,,Box Culvert,24.2961108,91.5975274,573.0,Culvert
N207,4111,Link,,Km post missing,24.2964441,91.6011944,211.0,KmPost
N207,4112,Link,,Box Culvert,24.2957774,91.6028889,789.0,Culvert
N207,4113,Link,,Km post missing,24.2920552,91.6091389,1000.0,KmPost
N207,4114,Link,,Km post missing/ Start of Moulavibazar road Division / Km post missing/ Start of Moulavibazar road Division,24.2937219,91.6161667,480.0,KmPost / KmPost
N207,4115,Link,,Box Culvert,24.2932774,91.6223882,370.0,Culvert
N207,4116,Link,,Srimongal 12 km,24.2947774,91.6238327,1000.0,KmPost
N207,4117,Link,,Srimongal 11 km,24.2979719,91.632416,830.0,KmPost
N207,4118,Bridge,A,Sataoan box culvert,24.29841795,91.63460085,2.5,Box Culvert
N207,4119,Link,,Box Culvert,24.299333,91.639083,170.0,Culvert
N207,4120,Link,,Srimongal  10 km,24.3000556,91.6418886,915.0,KmPost
N207,4121,Link,,Srimongal 9 km,24.30025,91.6508611,940.0,KmPost
N207,4122,Link,,Srimongal 8km,24.3007778,91.6600556,470.0,KmPost
N207,4123,Link,,Box Culvert,24.3016389,91.6646111,495.0,Culvert
N207,4124,Link,,Box Culvert,24.3025556,91.6693882,185.0,Culvert
N207,4125,Bridge,A,MOTIGAMJ BOX CULVERT,24.30262977,91.66975337,13.5,Box Culvert
N207,4126,Link,,Srimongal 7 km,24.3029167,91.671166,309.0,KmPost
N207,4127,Bridge,B,Laiarkal Bridge,24.30357216,91.67447098,31.4,Steel Beam & RCC Slab
N207,4128,Link,,Bridge start,24.3035,91.6740827,32.0,Bridge
N207,4129,Link,,Bridge end,24.3035556,91.6743882,604.0,Bridge
N207,4130,Link,,Box Culvert,24.3046667,91.6799438,10.0,Culvert
N207,4131,Bridge,A,Mofigauj box culvert,24.30478706,91.6803234,1.5,Box Culvert
N207,4132,Link,,Srimongal 6 km,24.3047778,91.6802771,120.0,KmPost
N207,4133,Bridge,A,MOTIGANJ BRIDGE,24.305,91.68168775,45.0,Steel Beam & RCC Slab
N207,4134,Link,,Bridge start,24.305,91.6813882,46.0,Bridge
N207,4135,Link,,Bridge end,24.305,91.6818327,864.0,Bridge
N207,4136,Link,,Srimongal 5 km,24.3030278,91.6901663,48.0,KmPost
N207,4137,Link,,Box Culvert,24.3029167,91.690583,321.0,Culvert
N207,4138,Bridge,B,BILASHER PARA BOX CULVERT,24.30282462,91.69094472,23.2,Box Culvert
N207,4139,Link,,Box Culvert,24.3021389,91.6936386,641.0,Culvert
N207,4140,Bridge,A,AMANATUR BOX CULVERT,24.30212676,91.6940373,18.0,Box Culvert
N207,4141,Link,,Srimongal 4 km,24.3019444,91.7000278,536.0,KmPost
N207,4142,Link,,Box Culvert,24.3018611,91.7052222,459.0,Culvert
N207,4143,Link,,Srimongal 3 km,24.3016944,91.7096944,921.0,KmPost
N207,4144,Link,,Bridge start,24.3025556,91.7185271,12.0,Bridge
N207,4145,Link,,Bridge end,24.3025833,91.7186104,67.0,Bridge
N207,4146,Bridge,A,SRIMANGLE BASTE BRIDGE,24.30268945,91.71874308,12.0,Steel Beam & RCC Slab
N207,4147,Link,,Srimongal 2 km,24.3030278,91.719166,969.0,KmPost
N207,4148,Link,,Box Culvert,24.3084167,91.7265827,41.0,Culvert
N207,4149,Bridge,A,SIRMONGAL BOX CULVERT,24.3084736,91.72682456,16.9,Box Culvert
N207,4150,Link,,Srimongal 1 km,24.3085278,91.7270549,464.0,KmPost
N207,4151,Link,,"Z2003 ,Khulna -Srimongal road",24.3095556,91.7313882,536.0,"SideRoad,Right"
N207,4152,Link,,Sylhet 81 km,24.3138611,91.7333886,107.0,KmPost
N207,4153,Bridge,A,NEAR SHRIMANGAL THANA,24.31482739,91.73386154,3.0,Box Culvert
N207,4154,Link,,Box culvert,24.3146944,91.7338052,284.0,Culvert
N207,4155,Link,,Box Culvert,24.3170549,91.7348052,237.0,Culvert
N207,4156,Bridge,B,2 NUMBER POLE,24.31713296,91.73482735,9.2,Box Culvert
N207,4157,Link,,Box Culvert,24.3191104,91.7353886,218.0,Culvert
N207,4158,Link,,Box Culvert,24.3209716,91.7358886,154.0,Culvert
N207,4159,Bridge,B,3 NUMBER POLE,24.31912748,91.73539319,4.5,Box Culvert
N207,4160,Bridge,B,4 NUMBER POLE,24.32100136,91.7358978,6.0,Box Culvert
N207,4161,Link,,Sylhet 80 km,24.3224993,91.7363608,131.0,KmPost
N207,4162,Link,,Box Culvert,24.3236104,91.7365552,576.0,Culvert
N207,4163,Bridge,A,ZOINAG SARA CULVET,24.3237326,91.73658356,19.0,Box Culvert
N207,4164,Link,,Box Culvert,24.3286382,91.7377219,293.0,Culvert
N207,4165,Bridge,B,6-NUMSER POLE BOX CULVERT,24.32876903,91.73775603,9.0,Box Culvert
N207,4166,Link,,Sylhet 79 km,24.3311938,91.7383886,41.0,KmPost
N207,4167,Bridge,B,ESUPPUR CULVERT,24.33158482,91.73852492,6.0,Box Culvert
N207,4168,Link,,Box Culvert,24.3315271,91.7384997,347.0,Culvert
N207,4169,Link,,Box Culvert,24.3343886,91.7397497,499.0,Culvert
N207,4170,Link,,Bridge start,24.3386386,91.7409719,18.0,Bridge
N207,4171,Bridge,A,NOWGAON BRIGE,24.33857898,91.74095475,12.3,Steel Beam & RCC Slab
N207,4172,Link,,Bridge end,24.3387497,91.7410274,100.0,Bridge
N207,4173,Link,,Sylhet 78 km,24.3397219,91.741333,264.0,KmPost
N207,4174,Bridge,A,NOWGAON -2 CULVERT,24.34168057,91.74251353,4.0,Box Culvert
N207,4175,Link,,Box Culvert,24.3417497,91.7425552,398.0,Culvert
N207,4176,Bridge,A,RAZAPUR CULVERT,24.34480973,91.74445084,4.5,Slab Culvert
N207,4177,Link,,Box Culvert,24.3448886,91.7444997,343.0,Culvert
N207,4178,Link,,Sylhet 77 km,24.3478608,91.7457219,364.0,KmPost
N207,4179,Link,,Box Culvert,24.3509444,91.7469163,172.0,Culvert
N207,4180,Bridge,A,KALIR BAZAR CULVERT,24.3509528,91.74691905,1.5,Box Culvert
N207,4181,Bridge,A,KAKIA BAZAR BOX CULVERT,24.3523805,91.74738585,4.5,Box Culvert
N207,4182,Link,,Box Culvert,24.3523889,91.7473886,299.0,Culvert
N207,4183,Link,,Box Culvert,24.355,91.7480552,160.0,Culvert
N207,4184,Link,,Sylhet 76 km,24.3564167,91.7483608,132.0,KmPost
N207,4185,Link,,Box Culvert,24.3569444,91.7484997,308.0,Culvert
N207,4186,Bridge,C,SHIRAZ NAGAR,24.35662858,91.74841657,6.0,Box Culvert
N207,4187,Bridge,A,LAMWA CULVERT,24.35665874,91.74925289,12.4,Box Culvert
N207,4188,Link,,Box Culvert,24.3566389,91.7493052,533.0,Culvert
N207,4189,Link,,Box Culvert,24.36486128,91.74964889,27.0,Culvert
N207,4190,Bridge,C,KASIM PUR,24.36450647,91.74963406,11.8,Box Culvert
N207,4191,Link,,Sylhet 75 km,24.3652778,91.7496663,550.0,KmPost
N207,4192,Link,,Box Culvert,24.3702493,91.7498608,420.0,Culvert
N207,4193,Link,,Sylhet 74 km,24.3739716,91.7500556,595.0,KmPost
N207,4194,Link,,Box Culvert,24.3792216,91.7506389,260.0,Culvert
N207,4195,Bridge,D,UTTOR KALAPUR,24.37891278,91.75060459,12.7,Box Culvert
N207,4196,Link,,Box Culvert,24.3814716,91.7511389,120.0,Culvert
N207,4197,Bridge,B,BAYULPUR CULVERT,24.38116872,91.75107159,3.2,Box Culvert
N207,4198,Link,,Sylhet 73 km,24.3824716,91.7513889,135.0,KmPost
N207,4199,Bridge,A,BAGALPUR MASDI CULVERT,24.38314262,91.75164493,6.0,Box Culvert
N207,4200,Link,,Box Culvert,24.38357632,91.75181041,381.0,Culvert
N207,4201,Link,,Box Culvert,24.3866941,91.753,484.0,Culvert
N207,4202,Bridge,A,HAMID NAGOR CULVERT,24.38617856,91.7528033,4.5,Box Culvert
N207,4203,Link,,Sylhet 72 km,24.3909997,91.7539167,252.0,KmPost
N207,4204,Bridge,A,BHAIRAB GONG CULVERT,24.39263325,91.75414704,6.0,Box Culvert
N207,4205,Link,,Box Culvert,24.3931663,91.7542222,838.0,Culvert
N207,4206,Link,,Sylhet 71 km,24.4007778,91.75475,762.0,KmPost
N207,4207,Link,,Box Culvert,24.4075833,91.7547222,238.0,Culvert
N207,4208,Bridge,B,SHUHAPUR CULVERT,24.40695812,91.75472475,9.4,Box Culvert
N207,4209,Link,,Sylhet 70 km,24.4098056,91.7550278,315.0,KmPost
N207,4210,Link,,Box Culvert,24.4125,91.7556389,685.0,Culvert
N207,4211,Bridge,C,GIYASPUR BOX CULVERT,24.41188414,91.75549922,18.7,Box Culvert
N207,4212,Link,,Sylhet 69 km,24.4184993,91.7573056,88.0,KmPost
N207,4213,Link,,Box Culvert,24.4192216,91.7575,329.0,Culvert
N207,4214,Link,,Box Culvert,24.4220271,91.7583056,465.0,Culvert
N207,4215,Bridge,C,CODUPUR BOX CULVERT,24.42136197,91.75811461,6.0,Box Culvert
N207,4216,Link,,Box Culvert,24.4261104,91.7588333,148.0,Culvert
N207,4217,Bridge,A,CODUPUR BOX CULVERT,24.42534643,91.75873457,8.2,Box Culvert
N207,4218,Link,,Sylhet 68 km,24.4276104,91.759,644.0,KmPost
N207,4219,Link,,Box Culvert,24.433166,91.7601389,250.0,Culvert
N207,4220,Bridge,B,NETOR SOR BOX CULVERT,24.43243273,91.75998858,6.0,Box Culvert
N207,4221,Bridge,B,Mokam Bazar Box Culvert,24.43445818,91.76061491,12.2,Box Culvert
N207,4222,Link,,Box Culvert,24.4352774,91.7609167,106.0,Culvert
N207,4223,Link,,Sylhet 67 km,24.4361941,91.7612222,234.0,KmPost
N207,4224,Bridge,A,GOMRA CULVERT,24.43739923,91.76164068,4.5,Box Culvert
N207,4225,Link,,Box Culvert,24.4381941,91.7619167,547.0,Culvert
N207,4226,Bridge,A,GOMRA CULVERT,24.44208754,91.76138993,4.5,Box Culvert
N207,4227,Link,,Box Culvert,24.4429163,91.7612778,219.0,Culvert
N207,4228,Link,,Sylhet 66 km,24.4450274,91.7614167,327.0,KmPost
N207,4229,Link,,Box Culvert,24.4478886,91.7616111,264.0,Culvert
N207,4230,Bridge,A,pOLISHHIW RD,24.44708361,91.76155641,1.5,Box Culvert
N207,4231,Bridge,D,GOMRA BOX CULVERT,24.44932099,91.7617664,4.35,Box Culvert
N207,4232,Link,,Box Culvert,24.4501944,91.7618611,409.0,Culvert
N207,4233,Link,,Sylhet 65 km,24.4538611,91.7623333,132.0,KmPost
N207,4234,Link,,Box Culvert,24.4550278,91.7624722,527.0,Culvert
N207,4235,Bridge,A,JOGANNATHPUR BOX CULVERT,24.45417045,91.76237013,3.0,Box Culvert
N207,4236,Bridge,A,JOGONATHPUR BOX CULVERT,24.45880004,91.76312341,3.0,Box Culvert
N207,4237,Link,,Box Culvert,24.4596944,91.7632778,331.0,Culvert
N207,4238,Link,,Sylhet 64 km,24.4626389,91.7640278,952.0,KmPost
N207,4239,Link,,Box Culvert,24.4693882,91.7656667,38.0,Culvert
N207,4240,Bridge,C,JAGONATH BOX CULVERT,24.46738893,91.76518123,6.0,Box Culvert
N207,4241,Link,,Sylhet 63 km,24.4713604,91.7654722,12.0,KmPost
N207,4242,Bridge,C,KODALIPUR BOX CULVERT,24.47250217,91.7654722,18.45,Box Culvert
N207,4309,Intersection,,"N208 ,Moulavibazar-Sylet road",24.4713604,91.7655556,228.0,"SideRoad,Right"
N207,4244,Link,,Bridge start,24.4734716,91.7654722,24.0,Bridge
N207,4245,Link,,Bridge end,24.4736104,91.7654167,736.0,Bridge
N207,4246,Link,,Km  post missing,24.47983521,91.76414726,1100.0,KmPost
N207,4247,Link,,Sylhet 61 km,24.4891386,91.76225,990.0,KmPost
N207,4248,Link,,Sylhet 60 km,24.4893052,91.7527222,970.0,KmPost
N207,4249,Link,,Sylhet 59 km,24.4931386,91.7474441,645.0,KmPost
N207,4250,Link,,Box Culvert,24.4967497,91.7432219,330.0,Culvert
N207,4251,Link,,Sylhet 58 km,24.4972774,91.7427219,51.0,KmPost
N207,4252,Link,,Box Culvert,24.4972774,91.7396108,472.0,Culvert
N207,4253,Link,,Box Culvert,24.4988052,91.7355274,497.0,Culvert
N207,4254,Link,,Sylhet 57 km,24.5030278,91.7360274,980.0,KmPost
N207,4255,Link,,Sylhet 56 km,24.509,91.7288327,985.0,KmPost
N207,4256,Link,,Sylhet 55 km,24.5155,91.7268604,496.0,KmPost
N207,4257,Link,,Box Culvert,24.5185549,91.7301382,449.0,Culvert
N207,4258,Bridge,A,TONA BAZAR BOX CULVERT,24.5175017,91.72900815,4.55,Box Culvert
N207,4259,Link,,Box Culvert,24.5224438,91.7308882,25.0,Culvert
N207,4260,Bridge,A,TANA BAZAR,24.52083281,91.73057751,9.2,Box Culvert
N207,4261,Link,,Km post broken,24.5226104,91.730916,294.0,KmPost
N207,4262,Link,,Box Culvert,24.5249993,91.7320271,706.0,Culvert
N207,4263,Bridge,A,SHAMPASHI CULVERT,24.52341483,91.73129015,12.1,Box Culvert
N207,4264,Link,,Sylhet 53 km,24.5307771,91.7341386,494.0,KmPost
N207,4265,Bridge,A,Kamalpur culvert,24.5330326,91.73383381,1.5,Slab Culvert
N207,4266,Link,,Box Culvert,24.5348886,91.733583,496.0,Culvert
N207,4267,Link,,Sylhet 52 km,24.5390274,91.7317771,1000.0,KmPost
N207,4268,Link,,Sylhet 51 km,24.5477497,91.7306104,569.0,KmPost
N207,4269,Link,,Box Culvert,24.5524444,91.7286104,401.0,Culvert
N207,4270,Link,,Sylhet 50 km,24.5558611,91.7274993,705.0,KmPost
N207,4271,Bridge,A,KHALISPUR BRIDE,24.55906971,91.72506215,19.6,Steel Beam & RCC Slab
N207,4272,Link,,Bridge start,24.5609444,91.7236382,20.0,Bridge
N207,4273,Link,,Bridge end,24.5611111,91.7235271,275.0,Bridge
N207,4274,Link,,Sylhet 49 km,24.5636667,91.7225549,242.0,KmPost
N207,4275,Bridge,A,KHALESPUR,24.56357377,91.72259025,14.0,Box Culvert
N207,4276,Link,,Box Culvert,24.5657222,91.7222771,678.0,Culvert
N207,4277,Link,,Sylhet 48 km,24.5717216,91.7228327,1050.0,KmPost
N207,4278,Link,,Sylhet 47 km,24.575916,91.7191382,1000.0,KmPost
N207,4279,Link,,Sylhet 46 km,24.5773049,91.7096944,494.0,KmPost
N207,4280,Bridge,A,BAHUR BAG,24.57756468,91.70767517,4.5,Box Culvert
N207,4281,Link,,Box Culvert,24.577916,91.7049444,411.0,Culvert
N207,4282,Link,,Sylhet 45 km,24.578166,91.7009167,399.0,KmPost
N207,4283,Link,,Box Culvert,24.5770549,91.6972774,422.0,Culvert
N207,4284,Link,,Bridge start,24.5763049,91.6932497,66.0,Bridge
N207,4285,Bridge,C,GORAKHAL BRIDGE,24.57684874,91.69617026,61.6,RCC Girder Bridge
N207,4286,Link,,Bridge end,24.5762493,91.6926941,98.0,Bridge
N207,4287,Bridge,A,BAROAGE BOX CULVERT,24.57674033,91.69558806,7.2,RCC Bridge
N207,4288,Link,,Sylhet 44 km,24.5761382,91.6918608,307.0,KmPost
N207,4289,Bridge,A,GORA KHAL BOX CULVERT,24.57615747,91.69200535,3.5,Box Culvert
N207,4290,Link,,Box Culvert,24.576666,91.6888886,703.0,Culvert
N207,4291,Link,,Sylhet 43 km,24.5821104,91.6871108,197.0,KmPost
N207,4292,Bridge,A,SHADHAPUR BRIDGE,24.58102617,91.68746484,12.5,Steel Beam & RCC Slab
N207,4293,Link,,Bridge start,24.5837774,91.6868052,12.0,Bridge
N207,4294,Link,,Bridge end,24.5838608,91.6867774,741.0,Bridge
N207,4295,Link,,Sylhet 42 km,24.5894997,91.6839441,357.0,KmPost
N207,4296,Bridge,B,Borak Bridge,24.58953199,91.68391297,101.6,Steel Beam & RCC Slab
N207,4297,Link,,Bridge start,24.5918052,91.6817216,112.0,Bridge
N207,4298,Link,,Bridge end,24.5926663,91.6815827,551.0,Bridge
N207,4299,Link,,Box Culvert,24.5977497,91.6809716,20.0,Culvert
N207,4300,Link,,Sylhet 41 km,24.598083,91.6809716,970.0,KmPost
N207,4301,Bridge,B,KHALARGON BOX CULVERT,24.59455758,91.68135534,18.4,Box Culvert
N207,4302,Link,,Sylhet 40 km,24.6066111,91.6799438,406.0,KmPost
N207,4303,Link,,Box Culvert,24.6095556,91.6780271,594.0,Culvert
N207,4304,Bridge,A,DAUDPUR BOX CULVERT,24.60715503,91.67958973,3.0,Box Culvert
N207,4305,Link,,Sylhet 39 km,24.6150556,91.6772216,950.0,KmPost
N207,4306,Link,,Sylhet 38 km,24.6232771,91.678166,350.0,KmPost
N207,4307,Bridge,A,MIRZAPUR BOX CULVERT,24.62262803,91.67809144,6.0,Box Culvert
N207,3573,Intersection,,Road end with N2 at Mukti joddha Chattor Sherpur.,24.6264993,91.6774993,0.0,Others
N208,4309,Intersection,,Road Start from N207 infront of RHD,24.4713604,91.7655556,1000.0,Others
N208,4310,Bridge,A,RATAULI BOX CULVERT,24.47419518,91.77024958,6.0,Box Culvert
N208,4311,Bridge,A,NAYANAGAR BOX CULVERT,24.47531601,91.7721055,1.5,Box Culvert
N208,4312,Link,,Km post missing,24.4757216,91.7727771,305.0,KmPost
N208,4313,Bridge,A,BONOVITI BOX CULVERT,24.47563875,91.77578505,1.5,Box Culvert
